Company_Names,Cars_Names,Engines,cc_capacity,horsepower,top_speed_kmh,perf_0_100_s,price,Fuel_Types,seats,torque_nm
Nissan,Patrol Black Edition,5.6L V8,5552.0,400.0,200.0,6.5,85000.0,Petrol,7.0,560.0
Nissan,Ariya Empower+,Dual Electric Motors,87.0,389.0,200.0,5.1,68000.0,Electric,5.0,600.0
Nissan,Datsun 510 (Classic),1.6L Inline-4,1595.0,96.0,175.0,10.2,25000.0,Petrol,4.0,135.0
Nissan,200SX,2.0L Turbo Inline-4,1998.0,200.0,240.0,7.2,30000.0,Petrol,4.0,265.0
Nissan,300ZX,3.0L Twin-Turbo V6,2960.0,300.0,250.0,5.9,50000.0,Petrol,4.0,384.0
Nissan,R390 GT1 Road Car,3.5L Twin-Turbo V8,3495.0,550.0,354.0,3.3,1000000.0,Petrol,2.0,637.0
Nissan,Figaro,1.0L Turbo Inline-4,987.0,76.0,170.0,12.8,20000.0,Petrol,4.0,103.0
Nissan,Hardbody Truck,2.4L Inline-4,2389.0,134.0,160.0,10.6,25000.0,Petrol,5.0,206.0
Nissan,Atlas,3.0L Inline-4 Diesel,2999.0,130.0,130.0,18.0,35000.0,Diesel,3.0,300.0
Nissan,Clipper,660cc Inline-3,659.0,48.0,110.0,18.5,10000.0,Petrol,4.0,62.0
Nissan,NV200,2.0L Inline-4,1998.0,131.0,140.0,14.0,28000.0,Petrol,7.0,188.0
Nissan,Violet,1.8L Inline-4,1770.0,85.0,155.0,13.8,18000.0,Petrol,5.0,130.0
Nissan,Bluebird Z,2.0L Inline-4,1998.0,140.0,190.0,11.0,23000.0,Petrol,5.0,180.0
Nissan,Stanza Wagon,2.4L Inline-4,2389.0,138.0,160.0,12.0,22000.0,Petrol,7.0,205.0
Nissan,180SX,2.0L Turbo Inline-4,1998.0,205.0,240.0,6.8,35000.0,Petrol,4.0,275.0
Nissan,Sunny California,1.6L Inline-4,1597.0,110.0,170.0,11.0,18000.0,Petrol,5.0,140.0
Nissan,Patrol Warrior,5.6L V8,5552.0,428.0,205.0,6.3,95000.0,Petrol,7.0,580.0
Nissan,Pathfinder Armada Platinum,5.6L V8,5552.0,400.0,190.0,6.8,70000.0,Petrol,7.0,560.0
Nissan,Rogue Sport SL,2.0L Inline-4,1998.0,141.0,190.0,9.0,32000.0,Petrol,5.0,195.0
Nissan,X-Trail Platinum Edition,1.5L Turbo Hybrid,1497.0,204.0,190.0,8.0,46000.0,Hybrid,5.0,305.0
Nissan,Qashqai e-Power,1.5L Hybrid,1497.0,187.0,200.0,7.5,40000.0,Hybrid,5.0,330.0
Nissan,GT-R Egoist,3.8L Twin-Turbo V6,3799.0,565.0,315.0,2.8,220000.0,Petrol,2.0,637.0
Nissan,Infiniti M45*,4.5L V8,4494.0,325.0,250.0,5.8,50000.0,Petrol,5.0,451.0
Nissan,Skyline 50th Anniversary,3.0L Twin-Turbo V6,2997.0,400.0,250.0,4.5,75000.0,Petrol,5.0,475.0
Nissan,Ariya Dual Motor AWD,Dual Electric Motors,87.0,389.0,200.0,5.1,70000.0,Electric,5.0,600.0
Nissan,Patrol Legend Edition,5.6L V8,5552.0,428.0,205.0,6.3,95000.0,Petrol,7.0,580.0
Nissan,Datsun 240Z (Classic),2.4L Inline-6,2393.0,151.0,210.0,8.0,45000.0,Petrol,2.0,198.0
Nissan,100NX,1.6L Inline-4,1597.0,110.0,185.0,9.6,18000.0,Petrol,4.0,135.0
Nissan,Cedric Special Edition,3.0L V6,2960.0,250.0,225.0,8.5,60000.0,Petrol,5.0,330.0
Nissan,300ZX Turbo,3.0L Twin-Turbo V6,2960.0,300.0,250.0,5.9,55000.0,Petrol,4.0,384.0
Nissan,Silvia S15 Spec-R,2.0L Turbo Inline-4,1998.0,250.0,240.0,5.6,35000.0,Petrol,4.0,300.0
Nissan,NV400,2.3L Inline-4 Diesel,2298.0,135.0,150.0,15.0,40000.0,Diesel,3.0,360.0
Nissan,Titan Warrior,5.6L V8,5552.0,400.0,180.0,7.0,55000.0,Petrol,5.0,560.0
Nissan,Caravan Coach,2.5L Inline-4 Diesel,2498.0,127.0,140.0,14.0,30000.0,Diesel,7.0,260.0
Nissan,Serena e-Power,1.2L Hybrid,1198.0,134.0,160.0,12.0,35000.0,Hybrid,7.0,320.0
Nissan,Elgrand,3.5L V6,3498.0,280.0,200.0,8.5,50000.0,Petrol,7.0,344.0
Nissan,Datsun 510,1.6L Inline-4,1595.0,96.0,175.0,10.2,25000.0,Petrol,4.0,135.0
Nissan,Prairie,2.0L Inline-4,1998.0,120.0,175.0,11.0,18000.0,Petrol,5.0,170.0
Nissan,Pulsar GTI-R,2.0L Turbo Inline-4,1998.0,230.0,225.0,6.0,30000.0,Petrol,5.0,280.0
Nissan,Almera Tino,1.8L Inline-4,1769.0,114.0,180.0,12.5,15000.0,Petrol,5.0,160.0
Nissan,Lucino,1.6L Inline-4,1597.0,115.0,185.0,10.5,12000.0,Petrol,5.0,150.0
Nissan,Rasheen,1.5L Inline-4,1497.0,105.0,165.0,13.0,10000.0,Petrol,5.0,135.0
Nissan,Mistral,2.7L Turbo Diesel,2663.0,125.0,160.0,12.5,25000.0,Diesel,7.0,260.0
Nissan,Patrol Y60,4.2L Inline-6,4169.0,155.0,160.0,12.0,45000.0,Diesel,7.0,330.0
Nissan,X-Trail GT,2.0L Turbo Inline-4,1998.0,280.0,215.0,6.4,38000.0,Petrol,5.0,310.0
Nissan,Terrano Regulus,3.3L V6,3275.0,170.0,175.0,10.0,28000.0,Petrol,5.0,290.0
Nissan,President,4.5L V8,4494.0,280.0,210.0,7.5,70000.0,Petrol,5.0,400.0
Nissan,Cima,4.1L V8,4130.0,270.0,210.0,8.0,60000.0,Petrol,5.0,390.0
Nissan,Leopard J. Ferie,3.0L V6 Turbo,2960.0,255.0,215.0,6.5,45000.0,Petrol,5.0,340.0
Nissan,Gloria Gran Turismo,3.0L V6 Turbo,2960.0,255.0,220.0,6.5,50000.0,Petrol,5.0,340.0
Nissan,Infiniti Q45*,4.5L V8,4494.0,340.0,240.0,6.2,50000.0,Petrol,5.0,450.0
Nissan,Datsun 240Z,2.4L Inline-6,2393.0,151.0,210.0,8.0,45000.0,Petrol,2.0,198.0
Nissan,280ZX,2.8L Inline-6,2753.0,145.0,205.0,9.5,35000.0,Petrol,2.0,210.0
Nissan,Silvia S13,1.8L Turbo Inline-4,1809.0,175.0,215.0,6.8,20000.0,Petrol,4.0,230.0
Nissan,200SX,2.0L Turbo Inline-4,1998.0,200.0,225.0,7.0,25000.0,Petrol,4.0,260.0
Nissan,NX Coupe,1.8L Inline-4,1839.0,140.0,200.0,9.0,18000.0,Petrol,4.0,180.0
Nissan,NV2500,4.0L V6,3954.0,261.0,160.0,10.0,36000.0,Petrol,2.0,385.0
Nissan,NV3500,5.6L V8,5552.0,375.0,170.0,9.0,42000.0,Petrol,2.0,525.0
Nissan,NT400 Cabstar,3.0L Inline-4 Diesel,2953.0,150.0,140.0,15.0,35000.0,Diesel,3.0,350.0
Porsche,Panamera,2.9L V6 Twin Turbo,2894.0,330.0,270.0,5.6,88000.0,Petrol,4.0,450.0
Porsche,Panamera 4,2.9L V6 Twin Turbo,2894.0,330.0,270.0,5.4,92000.0,Petrol,4.0,450.0
Porsche,Panamera 4S,2.9L V6 Twin Turbo,2894.0,440.0,289.0,4.4,105000.0,Petrol,4.0,550.0
Porsche,Panamera Turbo S,4.0L V8 Twin Turbo,3996.0,620.0,315.0,3.1,180000.0,Petrol,4.0,820.0
Porsche,Panamera GTS,4.0L V8 Twin Turbo,3996.0,473.0,300.0,3.9,130000.0,Petrol,4.0,620.0
Porsche,Panamera Platinum Edition,2.9L V6 Twin Turbo,2894.0,330.0,270.0,5.4,102000.0,Petrol,4.0,450.0
Porsche,Panamera E-Hybrid,2.9L V6 + Electric Motor,17.9,455.0,280.0,4.4,115000.0,Hybrid (Petrol),4.0,700.0
Porsche,Panamera 4 E-Hybrid Sport Turismo,2.9L V6 + Electric Motor,17.9,455.0,280.0,4.4,120000.0,Hybrid (Petrol),4.0,700.0
Porsche,Panamera Turbo S E-Hybrid,4.0L V8 + Electric Motor,17.9,690.0,315.0,3.2,190000.0,Hybrid (Petrol),4.0,870.0
Porsche,Panamera 4 Executive,2.9L V6 Twin Turbo,2894.0,330.0,270.0,5.6,95000.0,Petrol,4.0,450.0
Porsche,Cayenne,3.0L V6 Turbo,2995.0,335.0,245.0,5.9,80000.0,Petrol,5.0,450.0
Porsche,Cayenne Coupe,3.0L V6 Turbo,2995.0,335.0,245.0,6.0,85000.0,Petrol,5.0,450.0
Porsche,Cayenne S,2.9L V6 Twin Turbo,2894.0,434.0,265.0,5.0,95000.0,Petrol,5.0,550.0
Porsche,Cayenne Turbo,4.0L V8 Twin Turbo,3996.0,541.0,286.0,4.0,130000.0,Petrol,5.0,770.0
Porsche,Cayenne GTS,4.0L V8 Twin Turbo,3996.0,453.0,270.0,4.5,110000.0,Petrol,5.0,620.0
Porsche,Cayenne Turbo S E-Hybrid,4.0L V8 + Electric Motor,17.9,670.0,295.0,3.6,170000.0,Hybrid (Petrol),5.0,900.0
Porsche,Macan,2.0L I4 Turbo,1984.0,261.0,232.0,6.2,60000.0,Petrol,5.0,400.0
Porsche,Macan S,2.9L V6 Twin Turbo,2894.0,375.0,259.0,4.8,75000.0,Petrol,5.0,520.0
Porsche,Macan GTS,2.9L V6 Twin Turbo,2894.0,434.0,272.0,4.5,85000.0,Petrol,5.0,550.0
Porsche,Macan T,2.0L I4 Turbo,1984.0,261.0,232.0,6.2,65000.0,Petrol,5.0,400.0
Porsche,911 Carrera,3.0L Flat-6 Twin Turbo,2981.0,379.0,293.0,4.2,110000.0,Petrol,4.0,450.0
Porsche,911 Carrera S,3.0L Twin-Turbo Flat-6,2981.0,443.0,308.0,3.5,131300.0,Petrol,4.0,528.0
Porsche,911 Carrera 4,3.0L Twin-Turbo Flat-6,2981.0,379.0,293.0,4.2,106500.0,Petrol,4.0,450.0
Porsche,911 Carrera 4S,3.0L Twin-Turbo Flat-6,2981.0,443.0,306.0,3.4,113300.0,Petrol,4.0,528.0
Porsche,911 Targa 4,3.0L Twin-Turbo Flat-6,2981.0,379.0,289.0,4.4,121300.0,Petrol,4.0,450.0
Porsche,911 Turbo,3.8L Twin-Turbo Flat-6,3745.0,572.0,320.0,2.7,197200.0,Petrol,4.0,750.0
Porsche,911 Turbo S,3.8L Twin-Turbo Flat-6,3745.0,640.0,330.0,2.6,230400.0,Petrol,4.0,800.0
Porsche,911 GT3,4.0L Naturally Aspirated Flat-6,3996.0,502.0,318.0,3.4,161100.0,Petrol,2.0,469.0
Porsche,911 GT3 RS,4.0L Naturally Aspirated Flat-6,3996.0,518.0,296.0,3.2,241300.0,Petrol,2.0,465.0
